gene_id	asc_0	asc_1	asc_2	asc_3	asc_4	asc_5	asc_6	idc_0	idc_1	idc_2	idc_3	idc_4	idc_5	idc_6	healthy_0	healthy_1	healthy_2	healthy_3	healthy_4	healthy_5	healthy_6
ENSG00000188522	27	2	278	572	5	86	0	713	3050	874	3919	675	1473	2077	363	761	441	157	317	533	301
ENSG00000188523	3	1	2	1	3	2	0	2	13	0	30	4	6	13	3	8	2	2	4	1	2
ENSG00000188529	1700	833	516	2252	692	1934	60	6010	9104	7148	6974	6781	4319	8309	8331	7997	7508	9108	4045	7696	7151
ENSG00000188536	4592	2030	3332	673	5087	176	280	80	7	73	46	13	860	16	10234	58	206	3707	175	16899	1561
ENSG00000188542	1	0	0	0	1	0	0	329	318	201	466	153	287	210	268	489	409	321	199	400	382
ENSG00000188549	113	37	207	487	33	39	5	701	861	887	123	752	208	509	1011	2224	2167	1016	636	2591	1444
ENSG00000188554	4951	2827	1768	4445	2666	2935	37	8194	14509	14837	25359	10991	4925	11869	7376	10972	8614	9535	6247	10233	9276
ENSG00000188558	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000188559	9281	5529	4802	10265	4297	5713	219	3216	11831	3188	3162	3098	517	9278	4538	8048	5243	5388	3262	6393	7814
ENSG00000188566	533	310	594	627	483	454	0	1054	1187	378	351	427	749	767	884	1328	997	1740	599	1566	1334
ENSG00000188573	5	2	9	2	11	0	0	126	175	123	760	25	8	10	25	86	17	8	34	63	65
ENSG00000188580	46	7	1	60	6	4	0	58	6	64	23	3	0	10	23	31	27	18	28	12	100
ENSG00000188581	0	0	0	0	0	0	0	0	0	3	0	1	0	0	3	0	2	0	2	1	0
ENSG00000188582	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8	2	0	0
ENSG00000188585	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0
ENSG00000188596	538	519	197	633	519	189	16	56	34	79	62	35	3	96	78	48	65	44	35	39	54
ENSG00000188603	2	1	0	1	0	1	0	94	106	46	82	50	152	81	2317	4673	2995	2124	1892	3972	3370
ENSG00000188610	90	27	4	121	30	378	0	29	43	91	121	16	19	174	12	26	16	98	23	11	28
ENSG00000188611	45	25	17	30	12	12	0	72	85	109	87	83	3	31	19	38	48	24	20	40	36
ENSG00000188612	3076	971	498	1948	1002	2774	16	6363	9019	7090	13119	6837	13687	8250	4983	6255	5588	6489	4214	7590	7236
ENSG00000188613	2	0	2	7	1	2	0	254	292	511	534	1021	180	464	180	448	1471	297	240	196	105
ENSG00000188620	4	0	0	0	1	0	0	0	7	8	0	3	4	4	3	2	2	0	1	0	1
ENSG00000188624	5	13	12	15	0	0	0	19	13	10	1	45	84	0	0	2	1	0	0	5	0
ENSG00000188626	319	111	50	236	198	31	0	6	4	3	2	3	1	16	163	147	50	357	116	70	57
ENSG00000188629	0	0	0	0	0	0	0	2	3	2	1	2	0	2	37	64	33	51	14	48	42
ENSG00000188636	71	38	95	94	36	69	2	4804	4756	1776	8634	4765	1805	6553	1580	3095	2665	1860	2194	2143	1507
ENSG00000188641	4656	2798	1099	5174	2549	769	4	1531	547	1174	913	1682	180	2749	2578	2027	2446	3290	1883	3290	2673
ENSG00000188643	542	308	564	737	350	1586	0	7207	6084	2861	874	47946	23771	27006	8675	5858	4950	8761	3234	6074	7503
ENSG00000188647	1246	528	359	1343	576	777	67	4607	3342	2374	2625	2975	478	3243	3880	5489	4482	4948	2144	4710	4030
ENSG00000188649	444	282	30	654	56	69	0	40	27	52	42	20	17	19	26	141	120	105	27	56	126
ENSG00000188655	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
ENSG00000188659	76	28	10	85	33	30	0	144	95	47	166	41	41	113	66	237	78	58	28	62	144
ENSG00000188672	87	160	29	268	21	71	0	95	21	52	23	34	42	64	19	11	12	29	0	21	38
ENSG00000188674	0	5	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0
ENSG00000188676	23	1	5	25	14	8	0	5	0	1	2	2	1	9	5	2	3	3	0	3	6
ENSG00000188677	1242	625	1902	1179	1198	2772	280	1179	981	941	3104	1205	2772	2176	2047	1768	2995	3428	3717	2291	2025
ENSG00000188687	0	0	0	0	0	1	0	71	68	53	54	19	47	38	274	555	385	604	82	241	493
ENSG00000188690	1301	658	793	1608	411	1047	0	2318	5306	1930	2822	2001	2571	2196	1475	1625	2186	2320	1837	1621	1837
ENSG00000188691	3	0	0	10	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000188694	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000188706	1042	415	929	1198	795	1583	0	4984	8515	8995	14641	3557	2497	10551	4735	3279	3731	3134	4536	4054	2507
ENSG00000188707	16	18	33	1	5	43	0	717	928	493	1171	682	1090	958	71	630	518	189	128	365	233
ENSG00000188710	13	4	18	2	14	0	0	11	10	16	14	22	16	16	29	19	25	20	20	20	7
ENSG00000188716	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188725	248	88	222	288	119	259	0	2642	5734	5285	5227	4238	2008	3241	1293	1550	1375	1443	888	1611	1596
ENSG00000188729	0	0	0	2	0	0	0	1	0	1	1	0	0	0	3	5	11	16	6	3	18
ENSG00000188730	1	0	9	49	3	0	0	16	1	10	4	3	3	4	17	6	4	17	12	14	30
ENSG00000188732	127	79	36	367	57	230	0	442	244	37	310	147	382	166	287	816	468	299	417	419	517
ENSG00000188735	462	169	279	755	545	1338	1	947	1175	807	1819	704	1186	684	810	1528	1526	3354	635	1607	2696
ENSG00000188738	2584	1542	162	3788	266	382	14	1305	53	168	201	70	16	483	106	448	212	182	49	88	222
ENSG00000188739	76	30	13	101	11	64	0	31	81	30	69	32	104	108	8	43	34	22	22	29	31
ENSG00000188747	64	22	97	170	52	25	0	1063	981	137	55	271	3802	577	571	1576	681	667	266	1476	1400
ENSG00000188760	24	9	29	12	31	1	0	89	270	34	902	123	363	339	269	291	376	197	312	239	253
ENSG00000188761	15	23	11	21	9	12	0	67	16	18	35	32	11	51	6	8	10	24	2	12	6
ENSG00000188763	2	0	6	2	6	20	0	18	7	8	52	8	13	10	36	22	26	37	52	250	25
ENSG00000188766	17	20	19	17	26	9	0	218	328	203	145	397	100	466	76	113	97	120	34	120	130
ENSG00000188770	5	2	47	64	5	0	0	0	0	0	10	0	0	5	10	7	7	2	0	0	4
ENSG00000188771	168	165	128	624	39	48	0	1	1	0	2	2	0	3	1	3	2	3	3	0	0
ENSG00000188778	3	1	7	1	3	1	0	3	0	0	1	0	0	2	0	8	20	79	39	3	20
ENSG00000188779	64	75	88	103	33	16	0	15	5	23	11	21	62	4	49	144	136	322	39	82	74
ENSG00000188782	0	0	2	5	1	5	0	5	1	1	0	1	1	0	2	12	0	0	0	0	4
ENSG00000188783	1705	313	141	569	926	109	0	6082	633	2223	2144	578	449	3102	10277	10622	33596	10845	23248	16696	7843
ENSG00000188784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000188785	1086	754	93	1178	291	255	0	1300	1978	1363	1531	611	223	989	1557	1741	1080	2112	656	1819	2539
ENSG00000188786	984	400	223	900	374	535	0	2151	1788	1964	2902	1809	649	2164	1103	1368	1310	1237	917	1158	828
ENSG00000188800	2	0	0	4	0	1	0	1	0	0	1	0	0	0	0	4	1	4	0	2	2
ENSG00000188803	103	30	1	124	39	8	0	295	299	143	346	415	203	311	158	241	160	196	415	147	286
ENSG00000188807	288	126	223	291	307	442	40	821	1057	850	665	566	1219	1435	1033	1022	1294	918	755	1212	1066
ENSG00000188811	1099	577	533	1618	515	802	0	2275	2500	1659	2387	2554	1914	2650	1671	2677	2419	3496	1734	2232	3113
ENSG00000188816	0	0	0	0	0	0	0	0	44	0	6	2	0	0	0	0	0	0	0	0	0
ENSG00000188817	0	0	0	1	0	0	0	5	16	8	47	30	2	9	5	7	0	0	0	0	0
ENSG00000188818	77	6	23	84	17	7	0	486	305	12	250	265	250	43	190	523	556	157	62	190	457
ENSG00000188820	1	0	0	2	1	3	0	26	11	11	0	4	13	43	23	35	106	109	103	70	42
ENSG00000188822	8	3	0	3	1	3	0	70	2	14	0	2	0	19	0	0	2	24	0	2	3
ENSG00000188827	1234	814	869	1574	596	634	0	989	1337	1014	734	1131	767	837	598	708	768	955	317	677	873
ENSG00000188828	0	0	0	0	0	0	0	5	10	5	23	20	0	19	10	3	6	2	0	20	5
ENSG00000188833	35	8	14	76	7	4	0	146	57	21	35	205	1034	345	42	241	12	4	7	83	85
